User|Tweet
hellsaddict|@Thin_Wishes3 I’m so proud I got bingo https://t.co/tUkPspl4zT
hellsaddict|@_emptyxsoulx I’m sorry you have some of those things going on :( also you have a twin too!? Are you guys identical?
hellsaddict|@voicelessouI I just dm’d you bc we’re gonna find out 😂😂🤫
hellsaddict|What’s your fav band/artist?? — oh my goodness I have so many!! I would have to say my favorite band is definitely… https://t.co/Q19eQW9skz
hellsaddict|@voicelessouI You’re right 😂😂😭 Wait I live right near the border so I can meet you &amp; get some of those to fresh heavenly avocado’s to go
hellsaddict|u guys wanna ask me some questions or something https://t.co/eBEQzrjsd5
hellsaddict|@healingcici why are people so fucking cruel to you?? you’re an angel
hellsaddict|@voicelessouI Can you send me an avocado from Mexico bc you guys obviously don’t play
hellsaddict|I’m not even in a relationship, but @fvck_fat_ is already invited to my wedding lmao
hellsaddict|@DeadAshleyChan I’m a little happy you got bingo though bc I was worried that my options were stupid 😅😅😂
hellsaddict|@voicelessouI I HEARD BOTH TOO WTFF. Someone’s gotta put this shit to bed &amp; tell use what it’s supposed to be😂
hellsaddict|@DeadAshleyChan I’m sorry you have bingo bc some of them are sad 😭 I hope you find happiness love xx
hellsaddict|@voicelessouI @complexseoul HAHAHAHA
hellsaddict|@voicelessouI @complexseoul That’s so weird!! 😂
hellsaddict|@complexseoul @voicelessouI Hahaha she’s shook
hellsaddict|@voicelessouI @complexseoul HAHAHAHA IT LOOKS SO DIFFERENT WHEN ITS NOT ON AN IPHONE 😂😂😂😭
hellsaddict|@complexseoul @voicelessouI I’ve never use that emoji before lmaoo. Had to wait until this exact moment hahahaha https://t.co/yDrqz9ZsOi
hellsaddict|@voicelessouI It is!! She always buys “reduced fat” stuff THINKING it’s better. She ALWAYS drinks soda. Sometimes I… https://t.co/hCWCV0QWLz
hellsaddict|@complexseoul @voicelessouI I normally tell her after she’s done eating hahaha. I was like “did you like it?” &amp; nor… https://t.co/N5xAEV0MSD
hellsaddict|@voicelessouI My therapist is making me see a nutritionist so I can get back into recovery, &amp; I’m more excited that… https://t.co/7hvklkV9vf
hellsaddict|@complexseoul @voicelessouI I put natural peanut butter on her sandwiches 🤫🤫🤫
hellsaddict|@voicelessouI She buys SO MUCH JUNK FOOD. She gets 2 gallons of ice cream at a time (knowing I don’t really eat muc… https://t.co/nhhdkL0iW2
hellsaddict|"@voicelessouI I don’t even know why!! There’s so much yummy things that are all natural, organic, vegan, etc.
I mea… https://t.co/l5nGXhYXaw"
hellsaddict|@voicelessouI My mom is so weird. Like anything gluten free or organic absolutely disgusts her. She puts it in her… https://t.co/PSmcI5fLBH
hellsaddict|@voicelessouI My sister is vegetarian &amp; my mom still doesn’t like it (she was a pescatarian, but then she decided t… https://t.co/uVeEfOhwf1
hellsaddict|@wavesofdoubt YOU GOT BINGO TWICE WOO. Tbh I don’t hate the taste, but it normally has to be cold for me lmao. Some… https://t.co/lGmc6CzyaV
hellsaddict|@voicelessouI it was so hard to think of some, so i hope so!! maybe I’ll make another one later 😂
hellsaddict|@voicelessouI omg were my options bad to pick from
hellsaddict|i feel so unwanted on ed twitter &amp; irl. i just feel so fucking alone
hellsaddict|HI HERE’S MY BINGO CARD I’M SORRY IT’S LAME https://t.co/GsY2KegArf
hellsaddict|@voicelessouI Omg the webiste is at the bottom of the bingo cards brb I’m an idiot
hellsaddict|@voicelessouI HOW DO I MAKE ONE I WANNA DISTRACT MYSELF
hellsaddict|@autmnfstvl Yes love
hellsaddict|why can't i just wake up &amp; be skinny
hellsaddict|@voicelessouI i wish i could see what you see 😩
hellsaddict|do I wanna leave a note
hellsaddict|these pics are so vile I just wanna starve to death
hellsaddict|"these are the worst pics, but i’m in a hospital bathroom woo
i’m fucking disgusting https://t.co/J4NOkmFfDt"
hellsaddict|right when i think i’m feeling happier, somethING HAS TO FUCKING RUIN IT
hellsaddict|normally i can act happy around people most of the time, but the past few days i’ve barely been talking &amp; i’m still spiraling
hellsaddict|"my mom keeps asking if i’m okay bc i “sound upset”
ya don’t fucking think"
hellsaddict|for one day can I not be suicidal bc i’m so drained &amp; i just wanna end it. why can’t i fucking end it
hellsaddict|@autmnfstvl, I love you so much
hellsaddict|i would probably be fine with my hunger pains if I wasn’t so fucking nauseous
hellsaddict|the saddest thing about betrayal is that it never comes from your enemies
hellsaddict|@autmnfstvl Thank god 😭❤️
hellsaddict|maybe i should take a few extra pills rn
hellsaddict|my psychiatrist weighed me a few minutes ago lmao. like my day wasn’t already ruined enough thanks
hellsaddict|sending all my love to you, @autmnfstvl. i’ve gotten to know you over the past few months &amp; i’m so grateful for you. stay strong, love 💗
hellsaddict|i’m in the mood for a 48 hour nap
hellsaddict|i don’t care if i suffer, but I don’t wanna bring anybody down with me
hellsaddict|why can’t people give up on me, so i can give up on myself
hellsaddict|"i’m a fucking failure to everyone &amp; i am falling apart
i carry so much guilt everyday tbh"
hellsaddict|everyone deserves more than me
hellsaddict|"I AM THE ONLY ONE TO BLAME FOR BEING A FAILURE

I AM THE ONLY ONE TO BLAME FOR LETTING PEOPLE DOWN

I AM THE ONLY ONE TO BLAME"
hellsaddict|"I lost my job bc I was so mentally unstable. I was relapsing all the time &amp; I was falling apart so bad
My mom think… https://t.co/UxD3BXy5wk"
hellsaddict|I owed $11,000 on it STILL &amp; it’s over 10 years old, so at least I can find something that I won’t be paying off fo… https://t.co/r6UJmiThH2
hellsaddict|But I’m trying to be positive about it. I had A LOT of physical damage to my car from the abuse, so at least I won’… https://t.co/rSkjwJGvHM
hellsaddict|"A few weeks ago, my mom’s friend put in $2,000 to get it fixed so I could get my tags
I ruined my mom’s credit (it… https://t.co/4anHZr1uY1"
hellsaddict|"So I guess my truck got repossessed overnight so good morning
I still have no job &amp; now I REALLY can’t financially support myself"
hellsaddict|everyone tells me it’s normal, but I don’t want it to be. i don’t wanna feel this way anymore
hellsaddict|can i please get back to this https://t.co/wK8zsNUObx
hellsaddict|I haven’t used ANY drugs today &amp; I don’t remember the last time I went a full day sober. I wanted to use SO BAD tod… https://t.co/yUIijhPfHQ
hellsaddict|he was my everything. maybe that’s why i feel like i’m constantly searching for something. it’s like I’m trying to… https://t.co/wtsR05UqDp
hellsaddict|"my ex blocked me &amp; tbh I’m confused w my emotions.
i beg for my safety &amp; for him to leave me alone, but now that he… https://t.co/4NgVZIJp0L"
hellsaddict|She’s called me twice &amp; left two voicemails. Idk why but I’m starting to feel really triggered &amp; I’m starting to ha… https://t.co/jsY1oP4rtB
hellsaddict|I have to go to the grocery store w my grandma &amp; my anxiety is bad I wanna kms
hellsaddict|@sadasanything If you figure out how, can ya give me some advice lmaoo. Maybe going to a club? 😩
hellsaddict|Mother’s Day makes me so sad bc my child isn’t here 😭
hellsaddict|I feel myself going crazy
hellsaddict|It’s almost 5am which means I’ve almost been awake for 24 hours. My anxiety has been so bad tonight, my brain won’t shut off
hellsaddict|@crvckwhvre But that sounds so yummy!
hellsaddict|@crvckwhvre it’s only 11:30pm here, but I am too &amp; i’m eating so much cereal. I can relate lmao
hellsaddict|I’ve been in a slump all day so I’ve been watching it &amp; it’s kinda getting predictable?? It’s like every time they… https://t.co/yLipnGrtJZ
hellsaddict|I just smoked &amp; I’m watching deception. Broooo this is a mind fuck
hellsaddict|My friend made plans with me last night &amp; he’s not answering. So I guess it’ll be me &amp; my alcohol tonight
hellsaddict|I don’t even care if I relapse anymore idfc. I’ve been trying so hard to be a better person but at the end of the day, I’m alone
hellsaddict|I wanna cut
hellsaddict|I’ve been really sad today
hellsaddict|i just feel really lost
hellsaddict|@thinningmisery Thank you 💘 xx
hellsaddict|@sadasanything i love you so much, thank you. you're so wonderful, i don't deserve you xx
hellsaddict|@fvck_fat_ @voicelessouI thank you so much. i love you. you're such an angel wow
hellsaddict|@fvck_fat_ @voicelessouI thank you. you're so right. i'm gonna try to finish my statement &amp; then see how i feel in… https://t.co/ZWFj1Vwjlt
hellsaddict|@voicelessouI i will. i can always send it for someone to read it in court, so i don't physically have to be there.
hellsaddict|@voicelessouI i'm weighing out the pro's &amp; con's of all my reasons. i have a little bit of the day to think about i… https://t.co/U8uG4Vz0DY
hellsaddict|I have a REALLY bad feeling that my emotions are gonna kill me tomorrow tbh
hellsaddict|I have absolutely no support from my family about tomorrow &amp; tbh I’m not even ducking surprised
hellsaddict|I need some cocaine
hellsaddict|i just wanna crawl in a hole &amp; not come out until i'm ready to face the world again
hellsaddict|i'm weighing myself tomorrow morning &amp; i'm TERRIFIED
hellsaddict|"i’m at the point where idc if my family knows i’m high
i clearly don’t give a fuck about anybody except myself
i fe… https://t.co/YYPbev9lTb"
hellsaddict|it’s all exhausting tbh
hellsaddict|it comes &amp; goes so bad I can’t fucking handle it bc I KNOW it might cause me to relapse
hellsaddict|I think my eating disorder is more exhausting than my depression rn
hellsaddict|recovery is going to be such a pain in the fucking ass
hellsaddict|it’s been happening for like 10 mins???
hellsaddict|my chest feels like it’s going to explode &amp; i’m not panicking um should i be worried
hellsaddict|I’m honestly about to cry over how many calories I had why the fuck am i like this
hellsaddict|why am i always sad? no matter how hard i try, i can never be happy
hellsaddict|I honestly need to get high less often bc I’m starting to crave perks again yay
hellsaddict|me // the 1975
hellsaddict|i love spaghetti squash sm. such a yummy safe food for me
hellsaddict|@Ana_Whore I love you sm ❤️❤️
hellsaddict|nightmares fucking suck
hellsaddict|guys I’m so high bc I thought it would help my nausea &amp; tbh I’m about to throw up
hellsaddict|I feel like I’ve hit a fucking wall &amp; I don’t fucking understand why I can’t move past it
hellsaddict|I almost used the rest of my money on diet pills right after I left therapy. Cool 🙃
hellsaddict|@thinner4me YOU’RE SO WELCOME ILY
hellsaddict|I wish I brought a perk w me bc I’m so done with recovery
hellsaddict|@thinner4me GOOD JOB BBY
hellsaddict|"There’s a mom in the corner &amp; sometimes seeing a new baby makes me sad bc of my miscarriage
It’s been just over a y… https://t.co/2P5Gg6ayYM"
hellsaddict|I feel like people are fucking judging me. I know I look like a fucking train wreck &amp; I smell bc I’m sweating I get it
hellsaddict|I’m sitting here on my phone &amp; I feel like an outcast
hellsaddict|@autmnfstvl That booty girl https://t.co/ewSAgOj8mg
hellsaddict|hopeless is just a state of mind
hellsaddict|I can’t explain why I’ve been suicidal. I can’t explain why I relapsed. I can’t explain why I’m so depressed. I can… https://t.co/TNEi3ykve4
hellsaddict|I have an appointment w my therapist for the first time since November, &amp; I’m not looking forward to explaining how… https://t.co/HfkSzlp9eZ
hellsaddict|I was going through my boxes &amp; I found the shit I used to hurt myself with 🙃🙃
hellsaddict|also, i’ve stated before on here that i’m in recovery. i’m in recovery for my self harm, but i was in recovery for… https://t.co/O9TCXP7LtJ
hellsaddict|um okay, well in a way it is. what i do to myself has nothing to do with anybody else. i won’t promote someone to g… https://t.co/3LQ2fsCR8I
hellsaddict|If you get bored or something, here’s some questions for ya https://t.co/fKCEfLZKVu
hellsaddict|by pro recovery, I mean I won’t promote someone to do bad behaviors https://t.co/5ubn3tlOO7
hellsaddict|@autmnfstvl You’re so lovely ❤️❤️
hellsaddict|@emilyscalories YES WHEN I LOOK LJKE A TRASH BAG
hellsaddict|"Are you male/female?

{I think non binary is the right term, but please correct me if I’m wrong 💗}"
hellsaddict|"Does your mental illness affect your physical health?

{I know there’s a bunch of ways, but I just listed a few}"
hellsaddict|Do you have a job?
hellsaddict|Do you believe your current diagnosis is still accurate?
hellsaddict|"Has your mental illness diagnosis changed overtime?
NEXT POLL HAS TO DO WITH THIS QUESTION

{Example: I was diagnos… https://t.co/TasJro510D"
hellsaddict|@autmnfstvl You’re a gem
hellsaddict|"Do you struggle with an eating disorder / eating issues?

{To clarify, I said eating issues bc sometimes mental ill… https://t.co/zgKeLfGKV4"
hellsaddict|Have you ever self harmed? (cutting, burning, etc.)
hellsaddict|Do you think that one day you’ll starting recovering, or fully recover?
hellsaddict|"Do you believe in spirits or ghosts? 👻👻👻

{I’m pretty sure they’re the same thing?? But I’m trying to lighten the poll lmaooo}"
hellsaddict|"What scares you about recovery?

{I understand that these options are limited, but they’re the only ones I could th… https://t.co/nuGqOo9kib"
hellsaddict|"Do you smoke the devils lettuce? 👹

{Btw I’m not encouraging you, but I’m just curious 😂}"
hellsaddict|Is mental health treatment accessible in your country?
hellsaddict|"If you haven’t gotten professional help, why not? PART 2

{I quoted “bad enough” bc that’s how I personally feel sometimes}"
hellsaddict|"If you haven’t gotten professional help, why not? PART 1

THE NEXT POLL IS A CONTINUATION OF REASONS BC I UNDERSTAN… https://t.co/p6vqmHzV0Q"
hellsaddict|@Unicorn_Puke_ Oh really!! Happy early birthday!! Please celebrate &amp; take care of yourself! ❤️❤️
hellsaddict|Do you think that this side of twitter can be more toxic for your mental health?
hellsaddict|Have you ever gone through drug/alcohol withdrawal?
hellsaddict|"I forgot to put an option for both, but if you struggle with more than one, you can put it under as other!
{I’m so… https://t.co/rjjF6hvpDW"
hellsaddict|@Unicorn_Puke_ I totally didn’t think about combining the 2 until after 😩😩 You can pick other if you’d like &amp; I’ll know ❤️
hellsaddict|@SickLittleDoll That’s okay!! Thank you for weighing in on the polls ❤️❤️
hellsaddict|@Unicorn_Puke_ Hahahaha I’m sorry 😂😭❤️ I didn’t know what to start with bc I see so many young people (like 13 year… https://t.co/4qOzD32tsV
hellsaddict|"Does mental illness run in your family?
{idk if these options to pick from made sense}"
hellsaddict|Have you ever attempted suicide?
hellsaddict|"How old were you when you starting realizing what you were feeling wasn’t normal?

It’s a weird way to phrase the q… https://t.co/tLncPgddKC"
hellsaddict|@wavesofdoubt YESSSS SOMEONE RELATES (I wish you didn’t, but it’s like comforting to know someone is the same way).… https://t.co/h7NHFBVg2F
hellsaddict|How long were you in inpatient? (I wish I could add more options so sorry that they’re weird lol)
hellsaddict|Have you ever been to inpatient treatment (next poll is gonna be about how long)
hellsaddict|Do you go to therapy or a psychiatrist? I know I asked about meds already lol)
hellsaddict|Do people outside of twitter know about your mental illness (diagnosed or undiagnosed)?
hellsaddict|Are you on medication?
hellsaddict|Do you hallucinate?
hellsaddict|"How old are you?
(Yes I started with 0 bc I don’t know what age to start with &amp; don’t ask why I numbered it that way bc idk)"
hellsaddict|@wavesofdoubt Yes!! I do the same thing. I think that’s why when I relapse, I relapse way more than a few times. I… https://t.co/1ELJc4jp8D
hellsaddict|@wavesofdoubt Oh definitely!! I can’t wait until I can celebrate one day! That makes so much sense &amp; I think I might do that!! ❤️
hellsaddict|Do you struggle with any other cooccurring disorders?
hellsaddict|Are you diagnosed with a mental illness?
hellsaddict|@wavesofdoubt I’m more concerned about getting a year clean, than I am about recovering. Just because I can be a ye… https://t.co/RPjRSKaMCQ
hellsaddict|@wavesofdoubt Thank you so so much. I appreciate you! I’ve honestly been debating on not counting days anymore. I m… https://t.co/yaFvhCCirY
hellsaddict|"here’s a poll of mental health questions

{I just wanna learn more about what you guys are affected by - I know aff… https://t.co/ltSvQDvmso"
hellsaddict|I MEANT “No NOT exactly”. I’m sorry for the typo 😂😩
hellsaddict|ok i’m sorry, but I chuckled when you said it was still on vacation lmao. ily https://t.co/J85HPmIcqH
hellsaddict|"Possible TW
So last night got really upset &amp; I made ONE cut. But I stopped myself. It wasn’t even a “bad” cut, but… https://t.co/f42HocVx3H"
hellsaddict|@DyingatMidnight I still drink though. I’ve done worse lol
hellsaddict|I already ate more than I should’ve today, so I might as well drink some vodka to kill my guilt
hellsaddict|so much is triggering my urges to sh &amp; idk hos to handle it
hellsaddict|@HerSkinnyDiary Please be safe my love. You have my number 💗
hellsaddict|"while I was talking she literally started FALLING ASLEEP

like i’m sorry that me telling you how badly i wanna hurt… https://t.co/S4cST3xe2N"
hellsaddict|"i specifically told her that i’m recovering &amp; being sober for PEOPLE WHO DON’T CARE
i just keep spiraling &amp; spirali… https://t.co/tQEy5ywfhI"
hellsaddict|i just woke up from a nightmare sweating &amp; crying, so hi good morning it's 3:38am
hellsaddict|My mom also won’t let me work until my mental health improves so I’m honestly fucked
hellsaddict|"So yay for being a broke ass mentally unstable bitch

(yes I understand weed isn’t addictive, but it’s the only thing keeping my head clear)"
hellsaddict|"I officially have no money &amp; if I run out of weed then I’m probably gonna relapse
Weed is literally the only thing… https://t.co/pq1PU8QYhs"
hellsaddict|i’m so fucking horrible
hellsaddict|has anybody heard anything from @autmnfstvl? 😭
hellsaddict|@autmnfstvl i really hope you’re okay 😭
hellsaddict|@accioskinny Wait how did you find this omg
hellsaddict|i can never catch a fucking break
hellsaddict|i had such a good day &amp; ofc all my bad thoughts are coming back now
hellsaddict|@I_AmStruggling 😂😂👹👹 https://t.co/2I8rrmQ1eE
hellsaddict|constantly feeling alone is way more exhausting than people think
hellsaddict|@dyxfuncational please stay strong love xx
hellsaddict|maybe one day I’ll be free
hellsaddict|@dysmorphie @thinterested Okay I feel so awkward throwing myself in the conversation lmao, but I  laughed way too hard 😂😂😭
hellsaddict|@voicelessouI She said she’s just gonna move back after she saves some money. I honestly feel so awful about saying… https://t.co/ukSCe5qnTx
hellsaddict|@voicelessouI EXACTLYYY
hellsaddict|@voicelessouI Update: she said “he doesn’t give a shit, so why should I”
hellsaddict|@voicelessouI I’m gonna say that to her bc you’re right!!
hellsaddict|@voicelessouI It’s one thing if you don’t know I’m unstable, &amp; I do offer her help. But if I tell her things &amp; she’… https://t.co/s5jLcNjDq1
hellsaddict|@voicelessouI She told me that she was gonna talk to her brother about it (she wants them to move in together). The… https://t.co/7MWcp0BvL8
hellsaddict|@zackaryJmiller Your totally right. I think rn I gotta be a lil selfish, &amp; think about what I’m going through. Ever… https://t.co/Ny5NMSuIe2
hellsaddict|@voicelessouI I just try my best to listen to her &amp; remind her that it’s gonna get better someday. There is absolut… https://t.co/mTASEAM2ym
hellsaddict|@voicelessouI So what I’m doing isn’t wrong? Like I’ve told her that I’m going through a lot &amp; I’m sorry, but I’ll… https://t.co/9B2Qh8LLGb
hellsaddict|HELP YA GIRL OUT WITH ADVICE BC I’M LOSING MY MIND 😭😭 https://t.co/uOzDi4cZlE
hellsaddict|"I try to remind her that it’s temporary. She can always get a job there, save up, &amp; move back when she can

As much… https://t.co/yK5B5vk2FG"
hellsaddict|I don’t wanna explain her life story, but she lives in another state with her family members. She’s wants to move b… https://t.co/HPzoOOUVqN
hellsaddict|"Okay I’m honestly sorry for ranting &amp; I honestly feel like the biggest bitch, but it bothers me
I have so much shit… https://t.co/RU7o0hx3bn"
hellsaddict|This is the girl who I picked up at like 2am after her roomie kicked her out (she ended up going back to sleep ther… https://t.co/HrtDLjC2Qe
hellsaddict|"Update: she’s telling me she’s “in the mood to kill herself”, which is something I take VERY seriously
Well she liv… https://t.co/VpGzmRRF5o"
hellsaddict|@AnaNoworLater She had an ED in high school &amp; I didn’t wanna say anything that could’ve triggered her. I mean you c… https://t.co/XC6036WIwk
hellsaddict|"Okay let me rephrase that lmao
She tries to support me, but it’s NOT considered support when I say I’m in a CRISIS… https://t.co/st2w5vIJ3y"
hellsaddict|"Lmao, like it couldn’t get any worse!!??
My friend just messaged me &amp; told me that I’m being an asshole bc she’s “a… https://t.co/NYr8I6Q7jX"
hellsaddict|"@daughterofbones I honestly think I feel this way because I hate myself rn. My mind is just spiraling 😔
But you’re… https://t.co/rj9WIuzKV8"
hellsaddict|"I’m honestly at the point where I’m just gonna do everything I stopped doing
I have nothing left &amp; clearly what I’m… https://t.co/UzlFyre1A1"
hellsaddict|I told her about my urges to use drugs &amp; sh, &amp; STILL NOTHING
hellsaddict|"I told my sister about my ED (for the first time ever) &amp; she was like “okay”

I SPECIFICALLY SAID THAT I’M SPIRALIN… https://t.co/jt8n6pEBuO"
hellsaddict|I don’t wanna eat this morning, but I feel kinda nauseous/light headed. Can I just fucking disappear already
hellsaddict|"My flashbacks are so vivid rn that I can literally FEEL the way he would grab me

This hasn’t happened to me since… https://t.co/qZMBJ7E1aY"
hellsaddict|"I deserved way more than what he did to me

I don’t deserve to be alive anymore"
hellsaddict|I am a WORTHLESS PIECE OF SHIT
hellsaddict|"The only explanation I ever got from him was “you need to learn the hard way bc you don’t listen”

I deserved it &amp;… https://t.co/PLzDriolWQ"
hellsaddict|I never put my hands on him &amp; I never liked arguing. But sometimes I feel like I STILL could’ve been nicer &amp; I shou… https://t.co/RRuZu3XMNB
hellsaddict|I try so hard to remind myself that the abuse I went through wasn’t my fault, but sometimes I still feel like I deserved it
hellsaddict|I’ve been such an emotional piece of shit lately &amp; I’m so sorry
hellsaddict|“i missed you until i realized there was never really anything to miss, but the peace i felt before I knew you”
hellsaddict|stumbled upon the one time I thought I was funny (bruh I was so high)
hellsaddict|@thinner4me We love you x
hellsaddict|@HerSkinnyDiary @RibcageDiary_ I really hope you have fun bc you really deserve it 💗🌹
hellsaddict|@HerSkinnyDiary @RibcageDiary_ Ohh! OMFG CAN YOU GIVE HER A HUG FOR ME I LOVE HER. That’s so awesome!! I was like “… https://t.co/Gz7G7z6LHX
hellsaddict|@HerSkinnyDiary Do you mind if I ask why you have to fly? I’m just curious 😅
hellsaddict|@evennumberss Thank you sm. I really do appreciate you 💘💘💘💘
hellsaddict|@thinningmisery Okay but that’s honestly so cool!! I can understand why you’re nervous, but at least try &amp; enjoy it love. xx
hellsaddict|If i posted body checks, would any of you be triggered? I won’t post them that often. (Pls be honest bc I care about you all sm)
hellsaddict|@evennumberss I normally don’t weigh myself, but I’m relapsing rn. But thank you 💘 xx
hellsaddict|I wish I could wake up &amp; not be in my fucking body
hellsaddict|I feel like that shit made me gain like 5 pounds &amp; ugh I wanna die
hellsaddict|I’m honestly so nervous to weigh myself this morning
hellsaddict|I’m debating on doing a bodycheck for the first time in like years (normally it’s always a body posi), but I feel so fat &amp; disgusting
hellsaddict|@HerSkinnyDiary Please be safe flying love xx
hellsaddict|"Just because I have an ED, it doesn’t mean I’m pro ana
Just because I have an ED, it doesn’t mean I’m gonna give yo… https://t.co/TFRJbaj9cE"
hellsaddict|I have a Marvel backpack that’s literally COVERED in superheroes. Everyone picked on me for it 😂😭😭 https://t.co/kU90kerlOP
hellsaddict|I slept until like 2pm &amp; I’m so pissed bc I’ve been getting up at like 9am everyday
hellsaddict|@delicatecici SLAY ME TO THE GROUNDDD. YOU LOOK SO INCREDIBLE &amp; HAPPY
hellsaddict|I’m honestly so close to picking up my knife &amp; hurting myself wow I can’t do this anymore
hellsaddict|"i have a REALLY bad feeling that my ED is going send me down an even further spiral
I know I can stop it, but I hon… https://t.co/uaBDqoekAu"
hellsaddict|"I ate so much that my guilt is literally killing me
Please tell me I didn’t gain please tell me I didn’t gain fuck"
hellsaddict|@zackaryJmiller every way
hellsaddict|uh oh I feel really fucking destructive rn
hellsaddict|"being suicidal can also be
not wearing your seat belt, risky behavior,  not eating, etc.
it can be not putting energy into your life"
hellsaddict|that’s shows that being suicidal isn’t always thinking about ways to kill yourself. it’s also about not giving a fu… https://t.co/ealT5jAU4b
hellsaddict|"when I was in treatment last year, I told them I wasn’t suicidal

I found my paperwork today &amp; maybe I was bc I sig… https://t.co/gKwtO0OW2f"
hellsaddict|How much do I have to drink until I pass out
hellsaddict|@fluroxetnequeen Thank you! I’m so sorry to hear about that. I’m happy you moved it &amp; got away from the toxic energy xx
hellsaddict|@daughterofbones It’s honestly so brutal. My mom already had a meltdown &amp; she isn’t even home yet
hellsaddict|That’s the greatest thing I’ve ever heard wow thank you. I’m honored to be thought about by the dab queen WHILE she… https://t.co/5Jvavk0m6C
hellsaddict|@RibcageDiary_ Why can’t I be as cute as you
hellsaddict|It’s gonna be so hard for me not to relapse &amp; I’m a mess
hellsaddict|Might as well chug some vodka w my mom home tonight
hellsaddict|@I_AmStruggling Oh my god I have too many tears 😭
hellsaddict|@ImFullOfFaults i have an iphone :(
hellsaddict|@HerSkinnyDiary yes babe yessss
hellsaddict|YOU'RE SO WONDERFUL https://t.co/DeoURXhZtw
hellsaddict|@crvckwhvre OMFG YES THANK YOU
hellsaddict|@crvckwhvre can i join pls
hellsaddict|@sadasanything love you
hellsaddict|"okay so i brought my laptop outside &amp; i'm high as shit with my mom home lmao.
wtf am i doing outside"
hellsaddict|@ImFullOfFaults WAIT WHAT THE FUCK R U SERIOUS
hellsaddict|Okay but am I the only person who takes selfies ONLY on their snapchat bc they hate when they picture gets flipped… https://t.co/L43ARxObIo
hellsaddict|@HerSkinnyDiary @RottingToBones Omg can a tattoo sketched too wait
hellsaddict|Why don’t they have more 0 calorie foods
hellsaddict|@zackaryJmiller Stay strong through it xx
hellsaddict|@zackaryJmiller I’m sorry. Please be safe xx
hellsaddict|suicide has been on my mind all day &amp; idk how to stop it
hellsaddict|@autmnfstvl Babe no
hellsaddict|@Palerosegarden Thank you sm xx
hellsaddict|@tobe_tiny Thank you xx
hellsaddict|I just gotta fucking do it. I can’t be alive anymore I’m fucking done
hellsaddict|@thintricatebone Okay but I laughed wayyy too hard @ Panic! At the restaurant 😂😂
hellsaddict|like if I’m gonna go down the rabbit hole, I might as well go whatever way I want
hellsaddict|I was supposed to go to a lil meeting today, but I cancelled bc everything would throw me off the edge
hellsaddict|I’m in the mood to hurt myself &amp; I’m not really sure why I haven’t yet
hellsaddict|This is the most alone I’ve felt in a long ass time. But that’s okay bc if I do kill myself, nobody will really care
hellsaddict|@Palerosegarden Thank you for your support. I’m trying xx
hellsaddict|@cravingbones7 Thank you. I appreciate you xx
hellsaddict|@voicelessouI Aren’t they like 10lbs!?
hellsaddict|Why the fuck would anybody like me
hellsaddict|I feel like everybody fucking hates me
hellsaddict|Currently crying over the fact that I’m probably gonna relapse tonight
hellsaddict|@gracietsb You should be so proud of yourself love
hellsaddict|@crvckwhvre I’m happy you’re the one who is 😂❤️
hellsaddict|@crvckwhvre that’s honestly what’s happening with me &amp; I thought I was crazy for thinking like that
hellsaddict|"there’s a difference between giving up
&amp; knowing when you’ve had enough"
hellsaddict|My family is concerned about “losing me”, but what they don’t realize is that I’ve been gone for years
hellsaddict|when all is said &amp; done, more will be said than done
hellsaddict|we all have this perfect picture in our minds of how things are supposed to be &amp; that’s why we all end up being disappointed
hellsaddict|"why is it that someone with such a beautiful heart
prays for it to stop beating"
hellsaddict|@autmnfstvl Are you okay holy shit
hellsaddict|I need opinions bc it sounds like trash
hellsaddict|@110sparkles 💗💗💗
hellsaddict|Okay you are so sweet xx https://t.co/3BGlK2LA2I
hellsaddict|@110sparkles Omg I love youuu
hellsaddict|I woke up this morning &amp; I’m tired of breathing
hellsaddict|@cravingbones7 Thank you ❤️😭
hellsaddict|@thin_death_wish Honestly can’t even tell you how many times I’ve done that
hellsaddict|I know I asked this already, but if I posted a singing video, would any of you watch it?
hellsaddict|i can’t get any higher
hellsaddict|Babe you’re so sweet to me 🌹😭 https://t.co/rJfU5wU87g
hellsaddict|Thank you so much!! xx https://t.co/DBFvbbWuZR
hellsaddict|"People say I’m a blessing
But I feel like a curse"
hellsaddict|Lol I rarely fight my urges successfully. These past few weeks have kicked my ASS
hellsaddict|Tomorrow I’ll be 138 days clean from self harm &amp; I have no idea how
hellsaddict|@I_AmStruggling I think that’s one of the worst things about my addiction. I mean obviously it’s all bad, but I’ve… https://t.co/x4JnfQak6A
hellsaddict|I wish I didn’t apologize as much as I do. I wish I didn’t feel guilty for asking questions. I wish I knew who the fuck I am
hellsaddict|"I always feel like I come off too strong when I talk to people.
I don’t wanna offend people bc I’m afraid they’ll leave like everyone else"
hellsaddict|@autmnfstvl I love you
hellsaddict|I’ve honestly been fighting my brain all day so I can eat something. I need recovery again bc I’m almost @ my lowest &amp; fuck
hellsaddict|I’m honestly so high I might pass out lmao okay
hellsaddict|I’m sitting on my floor high asf on pain pills who am  i
hellsaddict|@SlowRevival I love you SO MUCH
hellsaddict|"“when you learn to love yourself, you don’t settle for a trash can, you get a good man!!”
why am i like this https://t.co/Ja2gYNxOfa"
hellsaddict|"EATING
DISORDERS
ARE
NOT
JUST
ABOUT
FOOD"
