User|Tweet
brookemiccio|yes THANK U https://t.co/TzKF2MfnkR
brookemiccio|@MissMollyAnne14 and soy milk!!! Always pushes me over
brookemiccio|PSA: I tagged a million people to do this video SO DO IT @ all my friends
brookemiccio|My SCHOOL ROUTINE 2016! College Student Edition: https://t.co/fqMrLdjL3R via @YouTube
brookemiccio|omg this pic makes me GIDDY i cant wait for the holiday SZN https://t.co/L2vav2mNfb
brookemiccio|EXPORTING RIGHT NOW https://t.co/t3F6Cc7xB2
brookemiccio|chai tea latte w soy milk and a triple shot of espresso im iNSANE and inspired by @pbbunny97 https://t.co/OPEYzucrvT
brookemiccio|I just ordered an $8 Starbucks drink I hate me too
brookemiccio|@cicilyboone @lindsayxxmarie @Adkinson41 that's goals
brookemiccio|@tiffanytheprez girl I'll be abroad next semester in Italy!  we will have to meet up at some point!!!!!!!!
brookemiccio|looks like the video is pushed back to tomorrow folks so sry https://t.co/pgtFudus0H
brookemiccio|nOTHNG is better than when its cold and you have a nice warm blanket ugh
brookemiccio|just want long hair, big eyebrows and long eyelashes is that TOO MUCH to ask
brookemiccio|can't wait to be people watching while sippin' on a nice cappuccino in Italy in three short months
brookemiccio|im just sad that lip gallagher isn't a real person OK
brookemiccio|but if this isnt my life https://t.co/hUuHh6W7Q2
brookemiccio|@TayJuve yes #relatable #wanttoadult
brookemiccio|just saved 15% on my wildfox order by using unidays!! its totally free (not spons) but all u students should sign up https://t.co/rNV7gCsRn0
brookemiccio|so are we just not going to talk about how the entire cast of greek is in shameless season 4
brookemiccio|disgusting. truly. https://t.co/1ivJnSQTAh
brookemiccio|let's talk travel: https://t.co/VPvJ0BGyIx
brookemiccio|halp
brookemiccio|important reminders: https://t.co/oQ3iD1q2Mp
brookemiccio|@glbyt @daniellecarolan I come home the week after that :( but Gretchen we need to meet in the city regardless sometime over break!!!
brookemiccio|@daniellecarolan wtf!!!  what time?? I'll be home for a bit!
brookemiccio|@texasweettea usually the small or medium :)
brookemiccio|@blondeprepblog thank you Frannie :) sometimes you gotta do something you don't feel entirely comfortable with to better yourself :-)
brookemiccio|deciding to study abroad last minute could be the best and worst thing i have ever decided to do lol!  #somuchtodo #solittletime #sos
brookemiccio|@amydrauch oh man!!!! :/
brookemiccio|@amydrauch RIGHT!!! Have you heard back??
brookemiccio|@fgarci6 IS IT??? tell me places I must go, things I have to do!!! pls!
brookemiccio|@BiancaCelinexo love u!!!!! u better come visit us here in GA before I head off
brookemiccio|excited to announce that i will be studying abroad in VERONA ITALY this spring semester !!!!!!!!  ✈️✈️✈️
brookemiccio|@amydrauch i totally agree!!!!!!  positivity man
brookemiccio|@amydrauch i did verona!!!   i just wanna know already even tho i applied yesterday #itsaysitsrolling #soLMK
brookemiccio|@amydrauch omfg where!!!!!!!!!!!!!  look at us #crazy #college #gals
brookemiccio|just need a change of pace.  i dont like being bored
brookemiccio|decided to last minute apply to study abroad next semester, please stay tuned
brookemiccio|mid-sophomore year crisis it's fine im fine
brookemiccio|Have you guys seen the new video? https://t.co/ROuwqS1vxl
brookemiccio|feels just like fall today
brookemiccio|@mollybrianne25 HAHAH
brookemiccio|@joeykidney @daniellecarolan unbelievable
brookemiccio|NEW VIDEO IS UP!  Fall Target HAUL!!!  Let me know what you guys think! https://t.co/6IaHoE3DW6
brookemiccio|yesterday https://t.co/swKwx4uJ6d
brookemiccio|NEW VIDEO TODAY IM EXCITED
brookemiccio|@blondeprepblog parents weekend is the best always
brookemiccio|happy leif erickson day!  hinga dinga durgen!
brookemiccio|thank u love!!!! 💕 https://t.co/JiS1LxXQoh
brookemiccio|@toristerling_ I WILL F SOME PEOPLE UP WHAT THR HECK
brookemiccio|NEW VIDEO IS UP!!!!  ramble-filled advice about 20 things i have learned before i turned 20 :)) enjoy xo https://t.co/F56fay5nl7
brookemiccio|just logged into my cars wifi i could get used to this https://t.co/cgoWHfVuBZ
brookemiccio|@Starbucks @TheRealPSL I love u
brookemiccio|y'all Starbucks just dropped PUMPKIN SPICE WHIPPED CREAM dreams do come true
brookemiccio|@SamanthaJoReed lmfao or like girl struggles or any of those
brookemiccio|@brookemiccio dang this tweet is blowing up
brookemiccio|got a iced coffee and a bagel, got a great parking spot... i think we are off to a great day
brookemiccio|college is weird because one minute ur like maybe i'll add a minor or 2nd major and the next minute ur failing 6 classes even tho ur in 4
brookemiccio|might be doing a weekend in my life for my trip back to NY tomorrow!  would you guys wanna see that?!
brookemiccio|NEW VIDEO IS UP!!!!!  Things I am LOVING for September 2016!  let me know if you guys want more favorites... https://t.co/FHBkTTFsmN
brookemiccio|watch my vid from last week before this weeks goes up later today :) https://t.co/6gmZRkk3t8
brookemiccio|yessss i changed my major to something that im just like more interested in!!!!! https://t.co/8CbsKjWMnk
brookemiccio|just bought a cute notebook in the attempts to start journaling - do it with me!! https://t.co/g0kWwA6Yfd
brookemiccio|2!!! im binging on netflix!! https://t.co/xBt0MRqcHH
brookemiccio|i think im in love with lip from shameless?????  but i feel like im not supposed to ??? but hes just ????
brookemiccio|amanda knox documentary got me MESSED UP
brookemiccio|@daniellecarolan not me :(
brookemiccio|shopping for stickers on red bubble, what else is new!! https://t.co/cfnLRHvtqv
brookemiccio|happy initiation !!!!!!!!!!! https://t.co/qof5FXnOCx
brookemiccio|hope y'all had fun!!!! https://t.co/TbrNQXnHFu
brookemiccio|@SamanthaJoReed hahahhaahh i appreciate it!!!!!  i just think thats cool if i was and i want a pic lol
brookemiccio|some people on tumblr said they saw me on espn yesterday lol ?? if you have a pic could you send it to me?
brookemiccio|@suprauhlsxo I'm allowed to major in whatever I want to major in, I don't let others opinions effect my goals in life
brookemiccio|@kaileemckenzie @callcium ❤️❤️❤️
brookemiccio|@baileymrevis ME
brookemiccio|y'all are so sweet 😩😩😩 https://t.co/NecDe22c1s
brookemiccio|OFFICALLY accepted into the terry school of business at UGA!!!  psa I changed my major to marketing :))
brookemiccio|its.  so.  pretty.  https://t.co/6nOfAdT7rC
brookemiccio|@maddielupo @skinnyqb10 totally that's it
brookemiccio|tis the season of fuzzy pullovers and layers :))))) https://t.co/sGXpu1Adu1
brookemiccio|it's almost Friday!!!!!!!!!!
brookemiccio|@TayJuve I appreciate it keep it up
brookemiccio|@TayJuve kool
brookemiccio|like this tweet if my mom and dad should wear matching harambe costumes to a halloween party
brookemiccio|i just bought a drone and now they just release this new drone that's like a quarter of the size ha ha ha fml
brookemiccio|"@_MorganYates @HillaryClinton and ""pantsuit aficionado"" im dead"
brookemiccio|@baileymrevis OMG ARE YOU GOING TO FRAT BEACH
brookemiccio|i would kill to intern for @CaseyNeistat
brookemiccio|@pbbunny97 @kevindroniak I miss y'all
brookemiccio|A DAY IN THE LIFE OF A UGA STUDENT! University of Georgia Day In My Life: https://t.co/ZtiV1HY646 via @YouTube
brookemiccio|@Preptista @Keurig right!!!!!  I love the original one
brookemiccio|hillz u have some lipstick on ur teeth girl frand
brookemiccio|going to a less popular super market just so I don't see anyone i know post-spray tan :-) #brookethings
brookemiccio|looks so bomb https://t.co/kEbfGyRzDk
brookemiccio|@pbbunny97 perfect day for a hot psl extra hot no whip
brookemiccio|@pbbunny97 fall vibes!
brookemiccio|*shops to avoid all school obligations*
brookemiccio|wow!!!  so close to 10k on pinterest you guys rock https://t.co/q0ilwllpJZ
brookemiccio|HAHHAHAHAHAHHAHAHAHAHHA https://t.co/GdxqaYXd5t
brookemiccio|wait but these snapchat glasses are actually so cool
brookemiccio|@ShelbyRevis DONT tell me that!!!!
brookemiccio|i need more friends that want to do cool things and stuff
brookemiccio|lit some fall candles, made a hot pumpkin coffee + cuddled up on the couch.. too bad its 90 degrees outside and im only fooling myself
brookemiccio|@baileymrevis MINE TOO ITS V CUTE UGH
brookemiccio|@isabelladarden NO this is a lie
brookemiccio|@MsInnerBeauty2 hi I have been watching ur vlogs all morning I'm obsessed w u wanted to share!
brookemiccio|@sarahbelle93 oh my GOD
brookemiccio|@grace_bacon aot!  Sadly not there :(
brookemiccio|HUGE insta giveaway going up in one minute!  follow me to take part!  @brookemiccio :)
brookemiccio|sunset in athens https://t.co/LQjZNU28Az
brookemiccio|so i got a drone - watch me unbox and fly this thing https://t.co/Ar9Cb9CeEe
brookemiccio|@JustinEscalona big fan of the vlogs they are a part of my daily routine keep it up
brookemiccio|me https://t.co/yICAHKjqUO
brookemiccio|happy happy birthday to the lovely and talented @JoeRobles !!!! hope i'll get to see u soon, have fun celebrating!!!  xox
brookemiccio|i didn't get iced coffee before class today and a piece of my heart is missing
brookemiccio|@fiercelytasha RIGHT
brookemiccio|@amydrauch RIGHT so funny
brookemiccio|@daniellecarolan found this sticker on red bubble and thought of u but im on my computer and too lazy to text u lol https://t.co/aCVs8DrvLO
brookemiccio|when u find stickers on @redbubble that u just REALLY relate to https://t.co/ErP9gXprht
brookemiccio|don't worry 'bout the little things
brookemiccio|I woke up at 12:30 pm today this is a new low
brookemiccio|"""sororities are just paying for your friends"" https://t.co/PNlZ5QCvSW"
brookemiccio|@crescentgomez why thank you!!
brookemiccio|NEW VIDEO IS UP!!!  What I Got for my LITTLE HAUL!  Sorority Big/Little Gift Ideas! https://t.co/1zbeORXfao
brookemiccio|@isabelladarden I just bombed my legal test time to eat some cupcakes #cheers
brookemiccio|@kenzelizabethyt @daniellecarolan the pic w me blinking :pppp all the rest r sew cute doe
brookemiccio|happy birthday to one of the most genuine girls i know, lucky to call you a best friend Dani @daniellecarolan ❤️ https://t.co/J6lFrUYWOn
brookemiccio|true friends share their location indefinitely
brookemiccio|PSA, follow my spotify for all the jams https://t.co/0v6WgcPdLB
brookemiccio|my favorite studying/productivity playlist → https://t.co/IVZql9TKl1
brookemiccio|an essential for all my adventures has to be Sahale Snacks! #SahaleSnackers #ad https://t.co/7HazUkxSwv
brookemiccio|new!!!!  took some pics w a local photographer in ath and i love the way they turned out.  xx https://t.co/dA2w05ytSE
brookemiccio|not feelin' too hot so i'm laying in bed on pinterest, pin with me! https://t.co/nQN4ypDIeX  ⇠
brookemiccio|@katherout @chase_annemarie holy crap yes
brookemiccio|@brookemiccio okay so apparently this is a good deal so i bought it ha get ready for drone vidz
brookemiccio|is this the best drone to get?!?  photography people help me https://t.co/ATuFdWerw1
brookemiccio|gettin' ahead on the youtube game 👊🏻👊🏻👊🏻
brookemiccio|took some pics recently 📸📸📸 https://t.co/8vuGdLpCIO
brookemiccio|make a physical list of your goals and look at it every single week
brookemiccio|MY MORNING ROUTINE FOR COLLEGE IS HERE!!!!  one of my most requested videos literally ever.. go watch it! https://t.co/tXj74IChFs
brookemiccio|@TayJuve @Starbucks I think we need to try
brookemiccio|friYAY
brookemiccio|@TayJuve ur header is me
brookemiccio|@shannonnnmariee coolio thanks girl
brookemiccio|@hannahh_elainee WHAT ok cool thanns
brookemiccio|this yeti cup is on my wish list.. my friend has one and it actually keeps your drink cool for like 24 hours! https://t.co/5uJvZUJbkL
brookemiccio|@SeaWorld wanna release the animals that deserve freedom like every human in the world?  thanks!
brookemiccio|just watched blackfish.... wow highly reccomend
brookemiccio|Check out my newest video with @COVERGIRL #ad !!!!!!  https://t.co/zsQOtAor0u
brookemiccio|nothing bothers me more than people who are so unoriginal. you were put on this planet to be YOU, your own unique individual
brookemiccio|@emmacatherineyt @meredithgraceyt call em outN
brookemiccio|@emmacatherineyt threaten legal action!!!!!!!!!
brookemiccio|"my ""WHAT'S IN MY BACKPACK 2016"" video IS UP!!!! go watch it!!!!! https://t.co/zsQOtAor0u"
brookemiccio|NEW VIDEO TODAY 5 PM EST SET A REMINDER
brookemiccio|my to-do list is so long for this week i can't even
brookemiccio|Starbucks mobile order saved me
brookemiccio|@SplashofPreppy fed up and hunting ground !
brookemiccio|documentaries are so important!!!! i sound so lame but watch some and LEARN omg
brookemiccio|@glbyt YES GIRL YES YES YESSSS
brookemiccio|@_asimonton thx girl frand
brookemiccio|happy to be spending the day with my mom in buckhead, family first!!!! ❤️
brookemiccio|lucky to be able to still have my dad in my life after the 9/11 attacks, prayers for him &amp; the FDNY today 💕 https://t.co/zIpkWeMXKL
brookemiccio|aAyyyyy https://t.co/y6nn4ZYqWj
brookemiccio|@egtackerman rose gold 🍾🍾
brookemiccio|rip bank account just shopped for my little
brookemiccio|just ordered my IPHONE 7 im so EXCITED
brookemiccio|@baileymrevis I agree so hard on this one
brookemiccio|incredible  https://t.co/F0lJFvyVGf
brookemiccio|THESE ARE SO FUN https://t.co/JiKvoWPvoA
brookemiccio|i am so single it's actually funny
brookemiccio|sadly no 😢😢😢 https://t.co/gXMlcXiCbV
brookemiccio|idk what my life would be without spray tans or CFA
brookemiccio|@srhhdgs noooooo omfg
brookemiccio|@blondeprepblog @rewardStyle WHAAAAT TEXT ME OMG SO COOL
brookemiccio|@Preptista WHERE FROM I need some!
brookemiccio|this is too good not to RT https://t.co/XVRFUZGyec
brookemiccio|@Hairodynamic an essential every tech-y gal needs!
brookemiccio|@brookemiccio in a technology craving mood idk
brookemiccio|watching drone footage videos HAS ME IN THE FEELS i think i want one
brookemiccio|@basicllybellamy probs rose gold again im a #basic gal
brookemiccio|need an iphone 7 in my life asap
brookemiccio|STUDENTS!!  save your life and sign up for amazon student now!  get amazing deals and FREE 2 day shipping on amazon! https://t.co/3JS23mVagc
brookemiccio|POSTED A PREVIEW TO AN UPCOMING VIDEO ON INSTAGRAM! have you seen this?! https://t.co/hukCwUJc9S
brookemiccio|finding myself on random sorority articles lol https://t.co/wwsqmjW83a
brookemiccio|NEW VIDEO IS UP!!!  Back To School Haul 2016: Clothing + MORE!  Have you seen it?! https://t.co/PJCG5kvDXh
brookemiccio|@pbbunny97 there is a new one coming ASAP and right in the middle of it a ROACH came from under my couch it was tragic
brookemiccio|when it's 90 degrees outside and you want a PSL get it iced thank me later
brookemiccio|when my prof let's me out of class early and all i can think about it the sprint across campus to Starbucks
brookemiccio|@klew10 @sarahjburgett srsly might
sarahbelle93|Check out what I just added to my closet on Poshmark: Urban Outfitters Over the Knee Boot. https://t.co/7B8ExETqFY… https://t.co/4TX3CnhsHv
sarahbelle93|Its the freakin weekend baby I’m about to have me some fun... by cleaning out my closet. Wow what an exciting way t… https://t.co/vTRYFUbSfz
sarahbelle93|Check out what I just added to my closet on Poshmark: Urban Outfitters Burgundy Patent Boot.… https://t.co/OFuwVZzyJR
sarahbelle93|Check out what I just added to my closet on Poshmark: Free People Faryl Robin Boots. https://t.co/fvZDP2d1Lm via @poshmarkapp #shopmycloset
sarahbelle93|Check out what I just added to my closet on Poshmark: Wildfox Inspired Sweater. https://t.co/vrkwFd0umf via @poshmarkapp #shopmycloset
sarahbelle93|Check out what I just added to my closet on Poshmark: ASOS tie dye romper off shoulder. https://t.co/7jik3mTtM4 via… https://t.co/2S1l1SBY0A
sarahbelle93|Check out what I just added to my closet on Poshmark: Cleobella Top. https://t.co/LmWmqa5na4 via @poshmarkapp #shopmycloset
sarahbelle93|Check out what I just added to my closet on Poshmark: Lilly Pulitzer navy embroidered dress.… https://t.co/FvIeK98lL1
sarahbelle93|Check out what I just added to my closet on Poshmark: Show Me Your Mumu Cactus Sweater Tank.… https://t.co/zccBFXQGi6
sarahbelle93|Check out what I just added to my closet on Poshmark: Free People Faryl Robin Boots. https://t.co/ibe0mYqBuo via @poshmarkapp #shopmycloset
sarahbelle93|Check out what I just added to my closet on Poshmark: Forever 21 Houndstooth Set (jacket and skirt).… https://t.co/MJKI2RQ9OL
sarahbelle93|Check out what I just added to my closet on Poshmark: Show me Your Mumu tank. https://t.co/IOmCt866k4 via @poshmarkapp #shopmycloset
sarahbelle93|Check out what I just added to my closet on Poshmark: Lilly Pulitzer Teal Sequin Bottom Dress.… https://t.co/WcOKsMN335
sarahbelle93|Check out what I just added to my closet on Poshmark: Free People sequin planets T-shirt tunic dress.… https://t.co/4yzkqiP6Nh
sarahbelle93|Check out what I just added to my closet on Poshmark: Free People LA Babe Midi Dress. https://t.co/MipWHKDidr via @poshmarkapp #shopmycloset
sarahbelle93|Check out what I just added to my closet on Poshmark: Show Me Your Mumu Cactus Sweater Tank.… https://t.co/gvyBUa4TQC
sarahbelle93|Check out what I just added to my closet on Poshmark: Authentic Louis Vuitton Vintage Speedy 30.… https://t.co/ODl9z1xxiu
sarahbelle93|Check out what I just added to my closet on Poshmark: Tory Burch Miller Sandals. https://t.co/HO0czI8O2q via @poshmarkapp #shopmycloset
sarahbelle93|Check out what I just added to my closet on Poshmark: Jack Rogers Gold Sandals. https://t.co/7FjHlE4cyQ via @poshmarkapp #shopmycloset
sarahbelle93|Check out what I just added to my closet on Poshmark: Show me Your Mumu stretchy striped dress.… https://t.co/qupLkXp1uz
sarahbelle93|Check out what I just added to my closet on Poshmark: Free People Embroidered Tunic Dress. https://t.co/KLEOtOjFKz… https://t.co/lsongp7Heo
sarahbelle93|Check out what I just added to my closet on Poshmark: Jeffrey Campbell Wedges. https://t.co/8e9c9ntogt via @poshmarkapp #shopmycloset
sarahbelle93|@itscaitlinbea Love me and Srah
sarahbelle93|Just sitting in the kitchen of my dreams (so small that it’s basically unusable just how I like them bc cooking mak… https://t.co/tmRqJFdhp1
sarahbelle93|One time I saw Maren Morris in a green velvet suit so I got a green velvet suit. Packing this set by… https://t.co/hv7ChuI9ol
sarahbelle93|Do we love a big suit moment or do we love a big suit moment? I think we love it 😂 Seriously obsessed with this sui… https://t.co/Mw36vZp4fV
sarahbelle93|Truthfully I’ve never watched a Victoria secret fashion show. I tried once in college bc it was *cool* to watch but… https://t.co/yJlpZcSnEr
sarahbelle93|Also why did the directors of SATC make a second 6th season instead of just making it into a 7th?
sarahbelle93|The most underrated character of SATC is Steve Brady by far.
sarahbelle93|super easy to keep Portland weird when your natural self is just weird https://t.co/jOkp7p1Ns0 https://t.co/NaCyAhON45
sarahbelle93|when in Portland I suppose 🤷‍♀️ https://t.co/EtAMWNbGIt #liketkit @liketoknow.it https://t.co/nzb8Gm4zqf https://t.co/jvLuFFU5Dg
sarahbelle93|I love fall just as much as the next girl but what I’m really FALLing for this season is the #Blistex #lipserum 🍁 I… https://t.co/XJIdzw7oFU
sarahbelle93|Yes I dip them in every sauce thanks for asking https://t.co/mwnZevHxAx
sarahbelle93|@TheSeanODonnell It’s cute you think you have friends other than @itscaitlinbea and I
sarahbelle93|Two pics with bae in under 2 weeks, we are getting crazy up in here !!! Happy birthday to the man behind the camera… https://t.co/REToLr7IiU
sarahbelle93|I asked Cody for help captioning this picture and he said “slightly wishing all these leaves were dinosaur chicken… https://t.co/WVBAxl7xed
sarahbelle93|That moment when you wake up and realize it’s Friday 😍🙌 I feel like most people’s favorite day of the week is somet… https://t.co/rG9MkuFx0N
sarahbelle93|wtf is going on with Instagram? 1/6 of the people who usually see my posts have seen my post today. UNREAL
sarahbelle93|CYA L8R spooky szn, it’s sweater szn here in Nashville now 🙌 is it too early for Christmas music? Asking for a frie… https://t.co/AYpXvr63lG
sarahbelle93|NEW BLOG POSTTTTTT https://t.co/8fecmcMqud
sarahbelle93|NEW VIDEO IS LIVE! My living room home tour https://t.co/0NGWcfgLeF
sarahbelle93|Well New York, it’s been fun but I’m happy to be home in my bed snuggling with my puppy. If anyone needs me, I’ll b… https://t.co/y8QoIKyR2F
sarahbelle93|Here’s the guy behind the camera 75% of the time... My own Mr. Big (actually he’s more of an Aiden personality but… https://t.co/5kNYzmw7IH
sarahbelle93|If I had to choose between these girls and champagne, I’d choose the ladies bc they don’t give me a mean hangover… https://t.co/DV6xmu9ApZ
sarahbelle93|Basically your modern day Mary Poppins, the only difference is she has magical powers and my only power is doing ju… https://t.co/ex9bneWSAX
sarahbelle93|Give a Sex and the City obsessed girl a 90’s Carrie Bradshaw bag and she can conquer the world 🤷‍♀️ outfit by… https://t.co/PpqNi0JPgY
sarahbelle93|Who else would I wander around Brooklyn looking extra af with? The answer is only @caitlinbea 💁 Fortunately our boo… https://t.co/2OaCJcY0eu
sarahbelle93|cozy mornings with my plant friends in brooklyn, plants friends &gt; everything. wearing @lpa by @revolve… https://t.co/rEtjWNZUni
sarahbelle93|Just unpacked for a week in NYC for #revolvearoundtheworld! Staying in the cutest Airbnb in Williamsburg, peep the… https://t.co/hfkfCQQ0ni
sarahbelle93|A weekend retreat in Gatlinburg at @undercanvasofficial with a fabulous group of friends was everything I needed be… https://t.co/YU3LpWZJoX
sarahbelle93|IT'S OFFICIALLY FALL OUTSIDE AND I COULD NOT BE HAPPIER! I am surrounded by pumpkins and pumpkin flavored food ever… https://t.co/HYMXdLU4Hv
sarahbelle93|@aball569 its not anything different lol. I just don't wear as much bold lip color as I use to! Ive shared my lip i… https://t.co/Dzbt6glpHv
sarahbelle93|I want to continue to do youtube but it's like when I want to do something and get excited about it, people just wa… https://t.co/po4XqaYWq1
sarahbelle93|YouTube is frustrating for me lately. People commenting about my face looking different when I'm wearing less makeu… https://t.co/TALVNTmMu9
sarahbelle93|NEW VIDEO! Urban @UrbanOutfitters home decor haul! https://t.co/4XPXeKqI4E
sarahbelle93|Mum mum mia, here I go again. (Get it? Mums bc it’s fall and I’m at a pumpkin patch. In overalls. Like in mamma Mia… https://t.co/dHNYPvPvRU
sarahbelle93|No this hurts https://t.co/xkAVhH7jH1
sarahbelle93|@TheSeanODonnell Your mom’s eyes are beautiful
sarahbelle93|@jcimorelli HES SO JOLLY
sarahbelle93|Adding “only thing getting lit this weekend are my fall candles” to list of overdone captions
sarahbelle93|Not to be dramatic but why does mcdonalds have the worst cups known to mankind?
sarahbelle93|Me the second the weather drops below 70 degrees 😍 I’m all about this weather we’ve had this week here in Nashville… https://t.co/dKosvIrkZO
sarahbelle93|Would you look at the size of those pumpkins 😏 tbt to my watermelon pic a few months ago • can’t believe how much y… https://t.co/jUZGAg923s
sarahbelle93|I'm crying, his smile, what a little nugget
sarahbelle93|All politics aside, if this picture of George Bush at Barbara's wedding doesn't make your heart explode then idk wh… https://t.co/kDLxtzhkct
sarahbelle93|@TheSeanODonnell Those pepperonis on that pizza look 🤤
sarahbelle93|@_MorganYates When I’m done breaking down boxes and clear up my living room for once, more boxes appear. It’s a VICIOUS cycle
sarahbelle93|I don’t want festival season to ever end, so thankful to have wrapped up my festival season at #ACLfest with… https://t.co/5LLimt7WEu
sarahbelle93|They say you spend 30% of your life sleeping so I think the other 70% is breaking down boxes
sarahbelle93|Me when it’s 90 degrees out in Nashville &amp; I check the weather app to see the end of the week saying it’s a high of… https://t.co/0D8wSYbR4h
sarahbelle93|SO EXCITED to be at #ACLfest with @millerlite this weekend, honestly goals bc I named my dog after @millerlite. You… https://t.co/m15L1YWvCt
sarahbelle93|I would like it to be known that this picture was before I sweat my spray tan off at @aclfestival 😂 Also before I a… https://t.co/uHNCHmMQeI
sarahbelle93|Greetings from Austin, TX! Been exploring Austin today with @hunterpremo before #aclfest, CANNOT WAIT. Anyone going… https://t.co/IXVN5ycHMd
sarahbelle93|How I changed my skincare routine the past month (and the results of doing so) on the blog today! https://t.co/JCMDAjEJu3
sarahbelle93|Loving my @HP Sprocket! So great for traveling and printing out memories #20HPsprocket https://t.co/7sDMnztUpd
sarahbelle93|@itscaitlinbea @TheSeanODonnell So Sean freaking O’Donnell.... ya gonna leave us hanging like that
sarahbelle93|@itscaitlinbea Can confirm
sarahbelle93|@ooookalynn Right. Im too busy mourning the money leaving my bank account to post a pic with a pumpkin
sarahbelle93|@kristeevetter I’d rather not bc I can’t imagine that’s healthy
sarahbelle93|Wish I had a penny for every broken promise when someone says “I have to come visit!” when you move!
sarahbelle93|@itscaitlinbea @TheSeanODonnell plz tell me its in NYC
sarahbelle93|While most people welcome October 1st with cheer, October 1st welcomed me with a cold.
sarahbelle93|@TheSeanODonnell Can you share?  CC: @itscaitlinbea
sarahbelle93|Whoever is excited about it being October 1st clearly doesn’t have rent due today
sarahbelle93|Canker sores are just a reminder that satan is a thing
sarahbelle93|Regal? I mean if the crown fits... 💁👑 Cody and I saw A Simple Favor last night and WOW. So insane. Have y’all seen… https://t.co/vpNRQVXkp6
sarahbelle93|ok logging off Zillow for the night bc now I'm sad
sarahbelle93|"Me: *isn't financially ready to buy a house for atleast another year*
Also me: *falls in love with a new house dail… https://t.co/Ab6FAsDTyj"
sarahbelle93|Check out what I just added to my closet on Poshmark: Free People maxi dress. https://t.co/vsOh0mfCqk via @poshmarkapp #shopmycloset
sarahbelle93|@jcimorelli Me anytime I see Lindsay Lohan in a headline bc I can’t wait to see what she comes up with next https://t.co/zCpR4CO3bR
sarahbelle93|Check out what I just added to my closet on Poshmark: Karen Walker Simone Glasses. https://t.co/UP5bR1O5vZ via @poshmarkapp #shopmycloset
sarahbelle93|Check out what I just added to my closet on Poshmark: Lilly Pulitzer Lace Easter Carrot Dress.… https://t.co/PFu8GZnbvD
sarahbelle93|Check out what I just added to my closet on Poshmark: ASOS fringe denim jacket. https://t.co/5uvF57L1ua via @poshmarkapp #shopmycloset
sarahbelle93|My living room decor gives me a boner
sarahbelle93|@brookemiccio I’m 25 and still don’t know what I’m doing so
sarahbelle93|@itscaitlinbea Me? Taking it too far? Must I remind you of your fireball novel????????
sarahbelle93|Ask me if I troll @itscaitlinbea everyday I say often https://t.co/39GbQtPiRv
sarahbelle93|“All of the dust and cobwebs in my house just became decoration, thanks Halloween season.” I felt that. Shop everyt… https://t.co/KsLA2osA7g
sarahbelle93|I must admit.... I’m kinda obsessed with Elizabeth Olsen. Not as obsessed as I once was with the Olsen twins but still, obsessed.
sarahbelle93|NEW AMAZON BLOG POST JUST WENT UP --&gt; https://t.co/of56AsKnxH Recapping my recent purchases the past two months, exciting shit here
sarahbelle93|@katiegiff @MrRPMurphy If you need me I’ll be listening to Fleetwood Mac until next Wednesday
sarahbelle93|Today I found a guy on YT who tries different snack foods in his videos and I think I’ve been doing YouTube wrong my entire life
sarahbelle93|That post-poison Apple scene during #AHSApocalypse was me after I smell fireball within a 5 ft radius of me. https://t.co/1esejUsuf2
sarahbelle93|@EllenWilshire @itscaitlinbea Yes.
sarahbelle93|Me trying to stay cool but im 25 on YT https://t.co/Xl9vcELmSE
sarahbelle93|Also didn’t realize how old I was till I stumbled across the new wave YT generation... 16? Great I’m NEARLY A DECADE OLDER THAN YOU.
sarahbelle93|Am I the only one who cringes when ppl try too hard to be relatable like where dat personality at dooeeeee
sarahbelle93|@itscaitlinbea Oh I drip when I look at him
sarahbelle93|@EVEGAiL I honestly don’t even like a lot of pumpkin flavoring so I think I blacked out a little and got carried away with the packaging 😂😂😂
sarahbelle93|@taramassicotte It was different than I expected... not sure how I feel about it still. Did you watch yet?
sarahbelle93|I didn’t realize how basic I was till I went to Trader Joe’s today and 75% of my cart was pumpkin flavored things
sarahbelle93|@brookemiccio I never went on a date until my senior year 🤷‍♀️ it’s a thing for sure
sarahbelle93|Anyone watching #Manifest ?! Thoughts?!
sarahbelle93|Check out my instagram to find out about the #sweepstakes im partnering on with @HP! #20HpSprocket
sarahbelle93|Back home in Nashville means being back “home” hanging with my plant homies! Seriously don’t know why I thought it… https://t.co/3jaDMCq6BT
sarahbelle93|NEW VIDEO JUST WENT LIVE! lots of you have requested this video so here you go :)) https://t.co/8nR9ZfShCu
sarahbelle93|I still have eyeliner that won’t come off from the wedding I was in Saturday so at this point idk what’s gonna last… https://t.co/WdI3l3B694
sarahbelle93|my entire body hurts after drinking 2 nights in a row. my age is showing.
sarahbelle93|why do ppl still overly facetune detail their eyes? its 2018
sarahbelle93|It’s officially fall and today it’s rainy outside + not 90 degrees so I suppose I’ll be cancelling all plans I had… https://t.co/pUnrzbptTF
sarahbelle93|So far episode 2 of #AHSApocalypse is weak
sarahbelle93|I wish people who left hate comments weren’t anonymous or included a pic in their bio so I could track them down an… https://t.co/FoexM5lH2I
sarahbelle93|A little behind the scenes storytime about “doing it for the gram.” Cody and I woke up at 7 am to go get this shot… https://t.co/fDz9vj0090
